run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp,total_tokens,energy_joules,success,model_size_b,pattern_paper_name
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,minesweeper,failed,8,15916,21700,4,4,329.6921711,0.003784278,0,2026-05-10T12:16:19Z,37616,13623.4008,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,nth-prime,failed,8,12253,14909,4,4,224.707479,0.002588178,0,2026-05-10T12:16:19Z,27162,9317.4408,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,ocr-numbers,failed,2,2371,4600,2,0,900.0,0.01200899179,0,2026-05-10T12:16:19Z,6971,43232.370444,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,octal,failed,8,12447,19074,4,4,289.5130861,0.003326016,0,2026-05-10T12:16:19Z,31521,11973.6576,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,paasio,failed,8,14220,16731,4,4,250.18187,0.002886715,0,2026-05-10T12:16:19Z,30951,10392.174,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,palindrome-products,completed,8,20135,31092,4,4,612.779089,0.007128291,1,2026-05-10T12:16:19Z,51227,25661.8476,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,pangram,completed,6,6857,12097,3,3,176.379627,0.002043179,1,2026-05-10T12:16:19Z,18954,7355.4444,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,pascals-triangle,failed,8,21167,26823,4,4,441.38919,0.005059798,0,2026-05-10T12:16:19Z,47990,18215.2728,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,perfect-numbers,completed,8,16323,22987,4,4,359.1592362,0.004143003,1,2026-05-10T12:16:19Z,39310,14914.810800000001,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,phone-number,failed,2,2784,2807,2,0,900.0,0.01030793916,0,2026-05-10T12:16:19Z,5591,37108.580976,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,pig-latin,failed,8,15149,29474,4,4,577.0265238,0.006610291,0,2026-05-10T12:16:19Z,44623,23797.047599999998,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,point-mutations,failed,4,4159,10391,2,2,154.1551709,0.00178239,0,2026-05-10T12:16:19Z,14550,6416.604,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,poker,failed,7,6928,27078,4,3,900.0,0.01588473365,0,2026-05-10T12:16:19Z,34006,57185.04114,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,pov,failed,8,17324,39465,4,4,871.435817,0.009971502,0,2026-05-10T12:16:19Z,56789,35897.4072,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,prime-factors,completed,3,3116,11236,2,1,169.0233638,0.001950392,1,2026-05-10T12:16:19Z,14352,7021.4112000000005,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,protein-translation,failed,8,15490,25902,4,4,401.6677229,0.004610252,0,2026-05-10T12:16:19Z,41392,16596.907199999998,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,proverb,failed,8,12056,24014,4,4,364.9779069,0.004188504,0,2026-05-10T12:16:19Z,36070,15078.6144,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,pythagorean-triplet,completed,6,9051,19440,3,3,423.1535358,0.004918347,1,2026-05-10T12:16:19Z,28491,17706.0492,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,queen-attack,failed,8,16297,14805,4,4,223.855963,0.002582031,0,2026-05-10T12:16:19Z,31102,9295.311599999999,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,rail-fence-cipher,failed,2,0,0,2,0,900.0,0.01961225321,0,2026-05-10T12:16:19Z,0,70604.111556,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,raindrops,completed,8,14746,12533,4,4,192.5998249,0.002228365,1,2026-05-10T12:16:19Z,27279,8022.114,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,rational-numbers,failed,8,19729,15974,4,4,367.182941,0.004220382,0,2026-05-10T12:16:19Z,35703,15193.3752,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,react,failed,8,11133,36624,4,4,560.6199212,0.006423334,0,2026-05-10T12:16:19Z,47757,23124.0024,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,rectangles,failed,7,6560,25943,4,3,900.0,0.01569612669,0,2026-05-10T12:16:19Z,32503,56506.056083999996,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,relative-distance,failed,2,0,0,2,0,900.0,0.01961251463,0,2026-05-10T12:16:19Z,0,70605.052668,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,resistor-color,completed,6,7887,10857,3,3,164.0706928,0.001897632,1,2026-05-10T12:16:19Z,18744,6831.4752,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,resistor-color-duo,completed,6,7955,13487,3,3,201.2975202,0.002319507,1,2026-05-10T12:16:19Z,21442,8350.2252,1,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,resistor-color-expert,failed,2,2856,6918,2,0,900.0,0.01113549639,0,2026-05-10T12:16:19Z,9774,40087.787004,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,resistor-color-trio,failed,2,1094,7103,1,1,900.0,0.01108935142,0,2026-05-10T12:16:19Z,8197,39921.665112,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,rest-api,failed,8,14434,21836,4,4,331.89522,0.003809711,0,2026-05-10T12:16:19Z,36270,13714.9596,0,4,decomposition
20260510-002812--decomposition--qwen3_4b,20260510-002812--experiment,decomposition,qwen3:4b,reverse-string,completed,2,1349,3983,1,1,58.33519697,0.000698775,1,2026-05-10T12:16:19Z,5332,2515.59,1,4,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,accumulate,completed,3,2685,1840,2,1,167.9704602,0.001992107,1,2026-05-11T06:11:03Z,4525,7171.5851999999995,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,acronym,failed,4,3870,6900,2,2,162.407486,0.001888686,0,2026-05-11T06:11:03Z,10770,6799.2696000000005,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,affine-cipher,failed,2,0,0,2,0,900.0,0.019619113,0,2026-05-11T06:11:03Z,0,70628.8068,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,all-your-base,failed,2,2185,2249,2,0,900.0,0.0104411075,0,2026-05-11T06:11:04Z,4434,37587.987,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,allergies,failed,8,12143,11317,4,4,631.3214369,0.007227269,0,2026-05-11T06:11:04Z,23460,26018.1684,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,alphametics,failed,6,9334,12290,3,3,293.2977109,0.003373663,0,2026-05-11T06:11:04Z,21624,12145.1868,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,anagram,failed,3,1702,3986,2,1,900.0,0.01088636081,0,2026-05-11T06:11:04Z,5688,39190.898916000006,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,armstrong-numbers,completed,4,4179,4742,2,2,111.8287802,0.001300698,1,2026-05-11T06:11:04Z,8921,4682.5128,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,atbash-cipher,failed,2,0,0,2,0,900.0,0.019623749,0,2026-05-11T06:11:04Z,0,70645.4964,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,bank-account,failed,8,18803,8016,4,4,201.06516,0.002320644,0,2026-05-11T06:11:04Z,26819,8354.3184,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,beer-song,failed,6,28631,10836,3,3,518.1642871,0.005937272,0,2026-05-11T06:11:04Z,39467,21374.179200000002,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,binary,failed,8,14719,5932,4,4,267.6429451,0.003079914,0,2026-05-11T06:11:04Z,20651,11087.6904,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,binary-search,completed,6,10878,5635,3,3,258.870213,0.002978376,1,2026-05-11T06:11:04Z,16513,10722.1536,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,binary-search-tree,failed,8,18846,11404,4,4,401.629415,0.004611448,0,2026-05-11T06:11:04Z,30250,16601.212799999998,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,bob,failed,6,7704,8311,3,3,198.906925,0.002298003,0,2026-05-11T06:11:04Z,16015,8272.8108,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,book-store,failed,2,0,0,2,0,900.0,0.01961315629,0,2026-05-11T06:11:04Z,0,70607.362644,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,bottle-song,failed,8,13463,14156,4,4,900.0,0.01645210714,0,2026-05-11T06:11:04Z,27619,59227.585704000005,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,bowling,failed,2,0,0,2,0,900.0,0.01961469357,0,2026-05-11T06:11:04Z,0,70612.896852,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,camicia,failed,2,0,0,2,0,900.0,0.01961995837,0,2026-05-11T06:11:04Z,0,70631.85013199999,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,change,failed,2,0,0,2,0,900.0,0.01961631947,0,2026-05-11T06:11:04Z,0,70618.750092,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,circular-buffer,failed,8,19651,14532,4,4,482.683506,0.005534081,0,2026-05-11T06:11:04Z,34183,19922.6916,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,clock,failed,8,19420,8598,4,4,335.0069199,0.003848537,0,2026-05-11T06:11:04Z,28018,13854.7332,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,collatz-conjecture,completed,6,9769,3606,3,3,90.97484899,0.001063302,1,2026-05-11T06:11:04Z,13375,3827.8871999999997,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,complex-numbers,failed,8,18203,7528,4,4,187.9305398,0.002172486,0,2026-05-11T06:11:04Z,25731,7820.9496,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,connect,failed,2,0,0,2,0,900.0,0.01960867987,0,2026-05-11T06:11:04Z,0,70591.247532,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,crypto-square,failed,2,1885,4466,2,0,900.0,0.012425732,0,2026-05-11T06:11:04Z,6351,44732.6352,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,custom-set,failed,8,11325,6915,4,4,167.1415339,0.001934294,0,2026-05-11T06:11:04Z,18240,6963.4584,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,darts,completed,4,4736,5598,2,2,133.518435,0.001552792,1,2026-05-11T06:11:04Z,10334,5590.051200000001,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,diamond,failed,3,1554,7464,2,1,900.0,0.0118274105,0,2026-05-11T06:11:04Z,9018,42578.6778,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,difference-of-squares,completed,6,6996,2491,3,3,62.60410595,0.000736073,1,2026-05-11T06:11:04Z,9487,2649.8628,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,diffie-hellman,completed,8,12598,5889,4,4,144.684751,0.001676443,1,2026-05-11T06:11:04Z,18487,6035.194799999999,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,dnd-character,failed,8,17101,5809,4,4,265.9913812,0.003064401,0,2026-05-11T06:11:04Z,22910,11031.8436,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,dominoes,failed,2,0,0,2,0,900.0,0.01961104789,0,2026-05-11T06:11:04Z,0,70599.772404,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,dot-dsl,failed,8,22679,14105,4,4,350.30142,0.004021432,0,2026-05-11T06:11:04Z,36784,14477.155200000001,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,eliuds-eggs,completed,4,4658,2891,2,2,80.18476701,0.00093906,1,2026-05-11T06:11:04Z,7549,3380.616,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,error-handling,failed,8,11084,9947,4,4,358.086637,0.004111304,0,2026-05-11T06:11:04Z,21031,14800.694399999998,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,etl,failed,4,4895,4394,2,2,104.5209861,0.001391356,0,2026-05-11T06:11:04Z,9289,5008.881600000001,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,flatten-array,completed,4,3983,7094,2,2,166.3698931,0.00191941,1,2026-05-11T06:11:04Z,11077,6909.876,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,flower-field,failed,8,17036,11861,4,4,289.2595501,0.003325989,0,2026-05-11T06:11:04Z,28897,11973.5604,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,food-chain,failed,8,19061,13699,4,4,455.3905299,0.005222153,0,2026-05-11T06:11:04Z,32760,18799.7508,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,forth,failed,2,0,0,2,0,900.0,0.01960855809,0,2026-05-11T06:11:04Z,0,70590.80912399999,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,game-of-life,completed,4,4577,6270,2,2,147.4985662,0.00170784,1,2026-05-11T06:11:04Z,10847,6148.224,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,gigasecond,completed,6,11690,3915,3,3,98.84124088,0.001153092,1,2026-05-11T06:11:04Z,15605,4151.131200000001,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,go-counting,failed,2,0,0,2,0,900.0,0.01961623154,0,2026-05-11T06:11:04Z,0,70618.433544,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,grade-school,failed,2,1550,3900,2,0,900.0,0.01087686544,0,2026-05-11T06:11:04Z,5450,39156.715584,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,grains,completed,6,8399,3408,3,3,85.20040798,0.001000963,1,2026-05-11T06:11:04Z,11807,3603.4667999999997,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,grep,failed,8,15393,18703,4,4,689.233511,0.007974644,0,2026-05-11T06:11:04Z,34096,28708.718399999998,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,hamming,completed,4,4760,2055,2,2,58.46180487,0.000696459,1,2026-05-11T06:11:04Z,6815,2507.2524,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,hangman,failed,8,15113,11275,4,4,275.0174899,0.003162212,0,2026-05-11T06:11:04Z,26388,11383.9632,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,hello-world,completed,4,3422,1103,2,2,28.39418101,0.000351414,1,2026-05-11T06:11:04Z,4525,1265.0903999999998,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,hexadecimal,failed,6,9427,8700,3,3,206.3203189,0.002378962,0,2026-05-11T06:11:04Z,18127,8564.263200000001,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,high-scores,failed,8,10445,3847,4,4,95.98135614,0.00111907,0,2026-05-11T06:11:04Z,14292,4028.652,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,house,failed,2,0,0,2,0,900.0,0.01961386324,0,2026-05-11T06:11:04Z,0,70609.907664,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,isbn-verifier,completed,8,15389,10602,4,4,258.4068711,0.002969382,1,2026-05-11T06:11:04Z,25991,10689.7752,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,isogram,completed,4,3418,3839,2,2,90.71259093,0.00106017,1,2026-05-11T06:11:04Z,7257,3816.612,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,killer-sudoku-helper,failed,4,7248,5345,2,2,249.1195281,0.002867528,0,2026-05-11T06:11:04Z,12593,10323.1008,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,kindergarten-garden,failed,8,20794,22304,4,4,790.589797,0.009050117,0,2026-05-11T06:11:04Z,43098,32580.4212,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,knapsack,completed,6,8228,8512,3,3,203.3064411,0.002342968,1,2026-05-11T06:11:04Z,16740,8434.684799999999,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,largest-series-product,failed,2,2225,2145,2,0,900.0,0.01040123043,0,2026-05-11T06:11:04Z,4370,37444.429548,0,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,leap,completed,4,3767,4118,2,2,97.57344007,0.00114136,1,2026-05-11T06:11:04Z,7885,4108.896,1,8,decomposition
20260510-002812--decomposition--qwen3_8b,20260510-002812--experiment,decomposition,qwen3:8b,ledger,failed,8,27881,10419,4,4,294.6893759,0.003390583,0,2026-05-11T06:11:04Z,38300,12206.0988,0,8,decomposition
